name,addr,size,mode,type
avdt_scb_verify,1126532,108,THUMB_32,FUNC
pmu_config_execute,69154,56,THUMB_32,FUNC
lite_host_check_supported_route,397090,178,THUMB_32,FUNC
hidh_le_close_api,737562,78,THUMB_32,FUNC
celt_plc_Norm64,1264916,52,THUMB_32,FUNC
celt_plc_add,640204,34,THUMB_32,FUNC
lite_host_get_audio_route_mix,397324,38,THUMB_32,FUNC
hidh_le_gatt_close,737648,74,THUMB_32,FUNC
celt_bitexact_cos,1267632,74,THUMB_32,FUNC
celt_plc_sub,640238,34,THUMB_32,FUNC
lite_host_get_max_frame_length,397496,60,THUMB_32,FUNC
hidh_le_open_fail,737722,44,THUMB_32,FUNC
celt_resampling_factor,1276576,68,THUMB_32,FUNC
celt_plc_shr,640294,46,THUMB_32,FUNC
hook_init,402876,58,THUMB_32,FUNC
hidh_le_encrypt_cback,737766,90,THUMB_32,FUNC
celt_ec_enc_init,1298436,34,THUMB_32,FUNC
celt_plc_shl,640340,106,THUMB_32,FUNC
lm_HandleLmpSetupCompleteSent,405224,68,THUMB_32,FUNC
hidh_le_security_cmpl,738208,62,THUMB_32,FUNC
celt_ec_enc_bits,1298844,84,THUMB_32,FUNC
celt_plc_mult,640446,52,THUMB_32,FUNC
lm_HandleLmpBPCS_featuresResPdu,405554,36,THUMB_32,FUNC
hidh_le_read_char_cmpl,738784,76,THUMB_32,FUNC
_celt_preemphasis_loop,1307764,58,THUMB_32,FUNC
celt_plc_L_add,640544,42,THUMB_32,FUNC
BTMSync_SCOTestInit,405860,142,THUMB_32,FUNC
hidh_le_find_rpt_by_id_or_type,739468,68,THUMB_32,FUNC
_celt_l1_metric,1308312,144,THUMB_32,FUNC
celt_plc_round,640586,46,THUMB_32,FUNC
"_pageTaskLcuSoftReset, bcsulp_testTaskLcuSoftReset",406948,44,THUMB_32,FUNC
hidh_le_conn_snd_data,739752,204,THUMB_32,FUNC
_celt_preemphasis_early_cc1,1308456,66,THUMB_32,FUNC
celt_plc_L_mac,640632,66,THUMB_32,FUNC
hciulp_determineCeLen,407796,38,THUMB_32,FUNC
L2CA_FlowControl,740744,78,THUMB_32,FUNC
_celt_preemphasis_early_cc2,1308522,74,THUMB_32,FUNC
celt_plc_L_sub,640698,42,THUMB_32,FUNC
_ll_sshift_r,409528,40,THUMB_32,FUNC
btm_dev_support_switch,750142,66,THUMB_32,FUNC
_celt_fir5,1309332,140,THUMB_32,FUNC
celt_plc_L_msu,640740,66,THUMB_32,FUNC
_mblmTaskLcuCmd,415582,56,THUMB_32,FUNC
btm_bda_to_acl,750576,70,THUMB_32,FUNC
_celt_find_best_pitch_loop,1309472,86,THUMB_32,FUNC
celt_plc_L_add_c,640806,118,THUMB_32,FUNC
"ulp_nextRand, ulp_nextRand",416388,54,THUMB_32,FUNC
"BTM_GetRole, BTM_GetRole",750664,32,THUMB_32,FUNC
_celt_ec_enc_carry_out,1309560,116,THUMB_32,FUNC
celt_plc_L_sub_c,640950,118,THUMB_32,FUNC
ulp_rand,416502,32,THUMB_32,FUNC
BTM_GetNumAclLinks,750710,38,THUMB_32,FUNC
_celt_maxabs16_unroll_16,1309676,210,THUMB_32,FUNC
celt_plc_mult_r,641228,60,THUMB_32,FUNC
hciulp_SendRssiAlert,416902,82,THUMB_32,FUNC
btm_handle_to_acl_index,750850,40,THUMB_32,FUNC
_celt_rcp,1309886,98,THUMB_32,FUNC
celt_plc_L_shr,641288,46,THUMB_32,FUNC
hciulp_HandleLeAudioConfig,420484,68,THUMB_32,FUNC
BTM_SetLinkPolicy,751052,122,THUMB_32,FUNC
_celt_sqrt,1309984,120,THUMB_32,FUNC
celt_plc_L_shl,641334,84,THUMB_32,FUNC
hciulp_HandleWriteExtendedPacketLengthConfig,421012,74,THUMB_32,FUNC
btm_establish_continue,751234,72,THUMB_32,FUNC
_celt_comb_filter_const_sp,1310104,172,THUMB_32,FUNC
celt_plc_shr_r,641418,84,THUMB_32,FUNC
bthci_cmd_vs_LeScanRssiThresholdSetup,421354,116,THUMB_32,FUNC
BTM_SetDefaultLinkPolicy,752986,78,THUMB_32,FUNC
_celt_stereo_split,1310854,114,THUMB_32,FUNC
celt_plc_mac_r,641502,52,THUMB_32,FUNC
uart_ReceiveAsynchComplete,425466,32,THUMB_32,FUNC
l2cu_find_lcb_by_bd_addr,756132,66,THUMB_32,FUNC
_celt_mdct_prerotate,1311792,240,THUMB_32,FUNC
celt_plc_msu_r,641554,106,THUMB_32,FUNC
MABEC_QPSK_acc,428062,44,THUMB_32,FUNC
"l2cu_dequeue_ccb, l2cu_dequeue_ccb",756526,78,THUMB_32,FUNC
_celt_mdct_rearrange,1312032,242,THUMB_32,FUNC
celt_plc_L_shr_r,641666,40,THUMB_32,FUNC
MABEC_GFSK_lpf,428106,78,THUMB_32,FUNC
l2cu_get_num_hi_priority,757328,44,THUMB_32,FUNC
_celt_dec_tdac,1312274,106,THUMB_32,FUNC
celt_plc_L_sat,641726,32,THUMB_32,FUNC
mpaf_cfa_ConfigVSReadLongItem,430312,124,THUMB_32,FUNC
"l2cu_enqueue_ccb, l2cu_enqueue_ccb",760902,50,THUMB_32,FUNC
_celt_norm_with_br,1313984,170,THUMB_32,FUNC
celt_plc_norm_s,641758,50,THUMB_32,FUNC
_sp_handleHciOOBDataReplyAndLmpSimplePairingNumber,433210,54,THUMB_32,FUNC
l2cu_find_ccb_by_cid,762058,94,THUMB_32,FUNC
_celt_kf_bfly2_loop,1314324,190,THUMB_32,FUNC
celt_plc_div_s,641808,124,THUMB_32,FUNC
_sp_handleHciPasskeyReplyAndLmpSimplePairingNumberConfirm,433264,48,THUMB_32,FUNC
Flush_send_burst_ind,764908,50,THUMB_32,FUNC
_celt_kf_bfly3_loop,1314514,302,THUMB_32,FUNC
celt_plc_norm_l,641932,48,THUMB_32,FUNC
_sp_handleHciConfirmReplyAndLmpDHKeyCheck,433312,48,THUMB_32,FUNC
hostctlr_findHostPair,773472,38,THUMB_32,FUNC
_celt_kf_bfly5_loop,1314816,336,THUMB_32,FUNC
celt_plc_div_l,642006,214,THUMB_32,FUNC
lm_SendLmpOOBFailed,433360,40,THUMB_32,FUNC
hostctlr_regSPipe,773510,54,THUMB_32,FUNC
_celt_kf_bfly4_loop,1315152,272,THUMB_32,FUNC
celt_plc_L_mac0,642270,46,THUMB_32,FUNC
lm_SendLmpSimplePairingNumber,433472,62,THUMB_32,FUNC
hostctlr_updatePair,773564,58,THUMB_32,FUNC
_celt_kf_bfly4_find_max_loop,1315424,336,THUMB_32,FUNC
celt_plc_L_msu0,642316,46,THUMB_32,FUNC
lm_SendLmpDhkeyCheck,433602,62,THUMB_32,FUNC
hostctlr_regDPipe,773622,54,THUMB_32,FUNC
_celt_ki_bfly4_loop,1315760,256,THUMB_32,FUNC
celt_plc_L_Extract,642362,84,THUMB_32,FUNC
_sp_txV,434232,158,THUMB_32,FUNC
hostctlr_isHcpFromHidInhibited,773700,68,THUMB_32,FUNC
_celt_ki_bfly4_find_max_loop,1316016,336,THUMB_32,FUNC
celt_plc_Mpy_32,642452,144,THUMB_32,FUNC
bcs_timeline_WriteBitstream,833202,122,THUMB_32,FUNC
bcs_timeline_CopyBitstream,833324,44,THUMB_32,FUNC
bcs_timeline_GetPriorityHashIndex,834006,50,THUMB_32,FUNC
bcs_timeline_GetTaskIdHashIndex,834056,46,THUMB_32,FUNC
bcs_timeline_GetRecordHashIndex,834102,72,THUMB_32,FUNC
bcs_timeline_GetDebugDataHashIndex,834832,64,THUMB_32,FUNC
bcs_timeline_GetDebugIdHashIndex,834896,62,THUMB_32,FUNC
bcs_timeline_Disable,837830,36,THUMB_32,FUNC
bcs_timeline_Start,837866,164,THUMB_32,FUNC
rmulp_pal_clear,839052,54,THUMB_32,FUNC
rmulp_pal_allocate,839544,68,THUMB_32,FUNC
rmulp_mr4p_allocate,839644,32,THUMB_32,FUNC
rmulp_getConnTaskPtr,840042,34,THUMB_32,FUNC
rmulp_getConnTaskPtr,840076,34,THUMB_32,FUNC
rmulp_assignHciConnHandle,840452,66,THUMB_32,FUNC
rmulp_getWdAddr,841122,34,THUMB_32,FUNC
rmulp_SetTxPower_MaxPwr,841904,64,THUMB_32,FUNC
bcsulp_initAfterMemoryInit,843180,32,THUMB_32,FUNC
bcsulp_init,843212,48,THUMB_32,FUNC
bcsulp_setupWhitenning,843388,34,THUMB_32,FUNC
bcsulp_encryptKeyUpdate,844630,44,THUMB_32,FUNC
bcsulp_peekNxtTxHdr4TxDone,847134,42,THUMB_32,FUNC
bcsulp_shiftTxPktHdr,847450,88,THUMB_32,FUNC
bcsulp_bleToBtChannel,849542,56,THUMB_32,FUNC
bpl_lcu_BqbHwInit,849600,34,THUMB_32,FUNC
bpl_lcu_LEReset,849782,40,THUMB_32,FUNC
bpl_lcu_ResyncDone,853246,48,THUMB_32,FUNC
bpl_lcu_ScanResponseActive,853294,32,THUMB_32,FUNC
ulp_advBatchingResetStorage,379942,104,THUMB_32,FUNC
avdt_scb_hdl_setconfig_rsp,1127460,46,THUMB_32,FUNC
bcs_scanTaskReschedule,129638,104,THUMB_32,FUNC
fmsr_hclk_disable,243532,44,THUMB_32,FUNC
ulp_advBatchingReset,380046,42,THUMB_32,FUNC
avdt_scb_snd_abort_req,1128190,42,THUMB_32,FUNC
_afhHssiTaskGetNewPtr,130396,42,THUMB_32,FUNC
lc_mcMasterReceivedData,246378,32,THUMB_32,FUNC
ulp_advBatchingGetPercentageUsage,380186,54,THUMB_32,FUNC
avdt_scb_snd_stream_close,1128288,32,THUMB_32,FUNC
bcs_afhHssiTaskGetPtr,130640,52,THUMB_32,FUNC
lculp_checkAndUpdateScanRspInWait,251104,46,THUMB_32,FUNC
rftune_setRfCh,381948,102,THUMB_32,FUNC
avdt_scb_snd_setconfig_rej,1128654,34,THUMB_32,FUNC
bcs_afhHssiTaskGetActiveCount,130732,36,THUMB_32,FUNC
lculp_createAccessAddress,251784,62,THUMB_32,FUNC
rftune_TurnOnallRxandTx,382050,34,THUMB_32,FUNC
avdt_scb_snd_setconfig_rsp,1128758,46,THUMB_32,FUNC
bcs_afhHssiTaskLmpSetAfhSent,130834,64,THUMB_32,FUNC
lculp_checkAdvPkt,252464,32,THUMB_32,FUNC
rftune_setTxIfFreq,382232,42,THUMB_32,FUNC
avdt_scb_free_pkt,1128902,42,THUMB_32,FUNC
bcs_afhRssiScanTaskCreate,130944,110,THUMB_32,FUNC
lculp_correctCrcField,254446,36,THUMB_32,FUNC
rftune_setRxCordicBypass,382274,46,THUMB_32,FUNC
avdt_scb_clr_pkt,1128944,68,THUMB_32,FUNC
bcs_afhWriteAfhRegisters,131054,92,THUMB_32,FUNC
lm_HandleLmpPiconetClkAdjAck,256936,134,THUMB_32,FUNC
rftune_setDemodCordicBypass,382320,46,THUMB_32,FUNC
avdt_scb_chk_snd_pkt,1129012,60,THUMB_32,FUNC
lmtxn_getTxnOp,134328,122,THUMB_32,FUNC
lm_masterPCARecoveryModeFeatureCheck,257660,66,THUMB_32,FUNC
rftune_setCordicAngle,382366,86,THUMB_32,FUNC
avdt_msg_bld_cfg,1129088,158,THUMB_32,FUNC
afh_sendLmpSetAfh,137014,104,THUMB_32,FUNC
"lm_HandleLmpPiconetClkAdjReqAcceptedPdu, lm_HandleLmpPiconetClkAdjReqNotAcceptedPdu",258402,36,THUMB_32,FUNC
rftune_tssiDigitalGainAdjust,382452,44,THUMB_32,FUNC
avdt_msg_bld_setconfig_cmd,1129262,32,THUMB_32,FUNC
bcs_timeline_ConvertBcsTaskIntoTaskIndex,832562,412,THUMB_32,FUNC
afh_genEValue,137352,56,THUMB_32,FUNC
"lm_HandleLmpPiconetClkAdjReqAcceptedPdu, lm_HandleLmpPiconetClkAdjReqNotAcceptedPdu",258438,36,THUMB_32,FUNC
rftune_tssiDCOffsetAdjust,382496,68,THUMB_32,FUNC
"avdt_msg_bld_delay_rpt, avdt_msg_bld_delay_rpt",1129390,38,THUMB_32,FUNC
afh_bleLinkup,138300,32,THUMB_32,FUNC
lm_slavePCARequestLMPTransactionCheck,258474,60,THUMB_32,FUNC
rftune_setPaBias,382564,76,THUMB_32,FUNC
avdt_msg_bld_discover_rsp,1129428,82,THUMB_32,FUNC
afh_sendLmpChannelClassificationPdu,138672,76,THUMB_32,FUNC
lm_handlePCABroadcastLmpSent,258754,134,THUMB_32,FUNC
rftune_adjustDcOffset,382664,48,THUMB_32,FUNC
avdt_msg_prs_setconfig_cmd,1129940,100,THUMB_32,FUNC
lm_HandleLmpChannelClassificationEsc4Pdu,138978,36,THUMB_32,FUNC
arip_audHandleFMRx2DAC_help,259172,32,THUMB_32,FUNC
rftune_SelectOutput,382716,54,THUMB_32,FUNC
avdt_msg_prs_multi,1130134,82,THUMB_32,FUNC
afh_disconnect,139084,58,THUMB_32,FUNC
afhcc_saveModemRegs,260128,54,THUMB_32,FUNC
rftune_tx_reg92,382770,34,THUMB_32,FUNC
avdt_msg_prs_security_cmd,1130216,48,THUMB_32,FUNC
_pageScanTaskInit,140054,38,THUMB_32,FUNC
afhcc_configModem,260252,92,THUMB_32,FUNC
lm_power_AdjustPowerAndTarget,382892,60,THUMB_32,FUNC
avdt_msg_prs_discover_rsp,1130264,116,THUMB_32,FUNC
bcs_pageScanTaskCreate,140092,38,THUMB_32,FUNC
afhcc_restoreModemRegs,260418,64,THUMB_32,FUNC
"iqcal_forcepad, iqcal_restore_pad",386784,48,THUMB_32,FUNC
avdt_msg_prs_svccap,1130380,38,THUMB_32,FUNC
_pageScanTaskNewConnDone,140264,48,THUMB_32,FUNC
msgqueue_Put,260542,102,THUMB_32,FUNC
iqcal_save_pad,386832,50,THUMB_32,FUNC
avdt_msg_prs_all_svccap,1130418,38,THUMB_32,FUNC
_sniffTaskSubrateDropToSniffMode,143404,52,THUMB_32,FUNC
msgqueue_PrivateGet,260744,132,THUMB_32,FUNC
"iqcal_forcepad, iqcal_restore_pad",386882,48,THUMB_32,FUNC
"avdt_msg_prs_rej, avdt_msg_prs_rej",1130464,38,THUMB_32,FUNC
_sniffTaskGetInfoPtr,144672,70,THUMB_32,FUNC
_psmSetMinPeriodicInfo,261046,76,THUMB_32,FUNC
rfp_interpolate,387384,52,THUMB_32,FUNC
avdt_msg_prs_delay_rpt,1130502,48,THUMB_32,FUNC
apepTran_reset,145776,72,THUMB_32,FUNC
bcs_psmTaskCreated,261122,38,THUMB_32,FUNC
osapi_waitEvent,387574,46,THUMB_32,FUNC
avdt_msg_send_rsp,1131340,96,THUMB_32,FUNC
apepApu_init,145848,38,THUMB_32,FUNC
Update_LC_PLC_wb,264244,122,THUMB_32,FUNC
lite_host_proc_uipc_open,394694,62,THUMB_32,FUNC
avdt_msg_send_rej,1131436,112,THUMB_32,FUNC
apepTran_setup,146448,238,THUMB_32,FUNC
LC_PLC_Indicate_BEC,268144,268,THUMB_32,FUNC
lite_host_proc_avdt,395226,226,THUMB_32,FUNC
avdt_ccb_hdl_start_cmd,1132404,76,THUMB_32,FUNC
sbcenc_get_bit_rate,155252,76,THUMB_32,FUNC
r_rc_cal_wr_adjustBT,269284,334,THUMB_32,FUNC
lite_host_proc_start_req,396158,198,THUMB_32,FUNC
avdt_ccb_hdl_suspend_cmd,1132540,86,THUMB_32,FUNC
update_gci_for_LE_Audio,162846,164,THUMB_32,FUNC
wiced_rtos_register_timed_event,272554,50,THUMB_32,FUNC
lite_host_proc_stop_req,396424,36,THUMB_32,FUNC
avdt_ccb_cmd_fail,1132870,84,THUMB_32,FUNC
update_gci_with_common_info,163010,116,THUMB_32,FUNC
bcs_mcsGetDataPtr,273036,32,THUMB_32,FUNC
lite_host_proc_suspend_req,396460,36,THUMB_32,FUNC
avdt_ccb_clear_cmds,1132954,92,THUMB_32,FUNC
gci_semaphore_request_blocking,163126,40,THUMB_32,FUNC
pcmfifo_getRxDataSize,275420,62,THUMB_32,FUNC
lite_host_proc_cleanup_req,396496,64,THUMB_32,FUNC
wiced_bt_rfcomm_set_buffer_pool,1135728,62,THUMB_32,FUNC
gci_hw_variable_init,163192,80,THUMB_32,FUNC
pcmfifo_getTxDataSize,275482,68,THUMB_32,FUNC
lite_host_get_audio_route_source,396754,58,THUMB_32,FUNC
wiced_bt_l2cap_le_data_write,1136372,66,THUMB_32,FUNC
gci_write_aux_tx_register_byte,163346,76,THUMB_32,FUNC
_scanTaskSetDefaultPriority,276138,34,THUMB_32,FUNC
i2c_master_Read,328128,114,THUMB_32,FUNC
_printf_pre_padding,552308,46,THUMB_32,FUNC
avrc_bld_get_folder_items_cmd,1108136,188,THUMB_32,FUNC
i2c_master_WaitForTransactionToCompletePrivate,328242,40,THUMB_32,FUNC
_printf_post_padding,552354,36,THUMB_32,FUNC
avrc_bld_change_path_cmd,1108324,86,THUMB_32,FUNC
apipe_getEDFlagAndGroupFlag,329590,46,THUMB_32,FUNC
"_printf_str, _printf_str",552390,82,THUMB_32,FUNC
avrc_bld_get_item_attrs_cmd,1108410,180,THUMB_32,FUNC
apipe_unMuteFunc,330832,60,THUMB_32,FUNC
gap_convert_btm_status,561812,88,THUMB_32,FUNC
"avrc_bld_search_cmd, avrc_bld_search_cmd",1108590,78,THUMB_32,FUNC
apipe_muteFunc,330892,64,THUMB_32,FUNC
find_conn_by_cid,562178,54,THUMB_32,FUNC
avrc_bld_play_item_cmd,1108668,72,THUMB_32,FUNC
apipe_fillDirect,332548,70,THUMB_32,FUNC
hidh_l2cif_cong_ind,562232,50,THUMB_32,FUNC
avrc_bld_get_capability_rsp,1109288,194,THUMB_32,FUNC
ulp_dple_getEffeMaxRxOctets,333010,112,THUMB_32,FUNC
hidh_l2cif_data_ind,562342,192,THUMB_32,FUNC
avrc_bld_list_app_settings_attr_rsp,1109482,122,THUMB_32,FUNC
pcm2_down,333192,52,THUMB_32,FUNC
hidh_l2cif_disconnect_cfm,562534,88,THUMB_32,FUNC
"avrc_bld_list_app_settings_values_rsp, avrc_bld_list_app_settings_values_rsp",1109604,90,THUMB_32,FUNC
_pcm2_preConn,333302,62,THUMB_32,FUNC
hidh_conn_initiate,562622,86,THUMB_32,FUNC
avrc_bld_get_cur_app_setting_value_rsp,1109694,162,THUMB_32,FUNC
avrc_bld_get_elem_attrs_rsp,1110164,282,THUMB_32,FUNC
arip_fm_sco_pcm2_reset,333660,102,THUMB_32,FUNC
hidh_le_ntfy_sdp_cb,737444,54,THUMB_32,FUNC
"l2c_fcr_chk_chan_modes, l2c_fcr_chk_chan_modes",976502,44,THUMB_32,FUNC
hidh_proc_repage_timeout,562708,56,THUMB_32,FUNC
_discn_procTimerExp,334870,88,THUMB_32,FUNC
hidh_l2cif_disconnect_ind,562764,226,THUMB_32,FUNC
avrc_bld_get_play_status_rsp,1110446,80,THUMB_32,FUNC
lm_HandleLmpDetachPdu,336234,48,THUMB_32,FUNC
hidh_l2cif_intr_connected,562990,162,THUMB_32,FUNC
avrc_bld_change_path_rsp,1112068,50,THUMB_32,FUNC
BTMUtil_SetHoppingMode,336568,56,THUMB_32,FUNC
hidh_l2cif_ctrl_connected,563152,176,THUMB_32,FUNC
avrc_bld_search_rsp,1112510,66,THUMB_32,FUNC
BTMUtil_SetWhiteningMode,336624,32,THUMB_32,FUNC
hidh_conn_reg,563328,164,THUMB_32,FUNC
avrc_pars_vendor_rsp,1113164,1008,THUMB_32,FUNC
BTMUtil_CheckAUXPkt,336774,156,THUMB_32,FUNC
MP_LShiftMod_P192_ASM,569380,118,THUMB_32,FUNC
avrc_pars_browsing_rsp,1114172,1262,THUMB_32,FUNC
BTMUtil_SetPktHwRegs,337116,110,THUMB_32,FUNC
MP_RShift_P192_ASM,569498,58,THUMB_32,FUNC
AVRC_ParsResponse,1115434,76,THUMB_32,FUNC
"GetBCSLinkType, GetBCSLinkType",337428,54,THUMB_32,FUNC
MP_Sub_P192_ASM,569556,52,THUMB_32,FUNC
avrc_pars_vendor_cmd,1115510,702,THUMB_32,FUNC
smulp_handleFlushRxData,340984,80,THUMB_32,FUNC
MP_SubMod_P192_ASM,569608,70,THUMB_32,FUNC
avrc_pars_browsing_cmd,1116212,448,THUMB_32,FUNC
ulp_advFilter_getListCnt,342434,44,THUMB_32,FUNC
MP_Add_P192_ASM,569678,52,THUMB_32,FUNC
AVRC_ParsCommand,1116660,76,THUMB_32,FUNC
ulp_advFilterGetListMask,343460,128,THUMB_32,FUNC
MP_AddMod_P192_ASM,569730,102,THUMB_32,FUNC
"AVRC_IsValidAvcType, AVRC_IsValidAvcType",1116736,100,THUMB_32,FUNC
ulp_advFilterCheckSolicitUUID,344548,68,THUMB_32,FUNC
MP_MersennsMultMod_P192_ASM,569832,770,THUMB_32,FUNC
avrc_is_valid_player_attrib_value,1116836,50,THUMB_32,FUNC
ulp_brcmFilter_addFilter,344646,110,THUMB_32,FUNC
MP_MersennsSquaMod_P192_ASM,570602,626,THUMB_32,FUNC
"avrc_pars_pass_thru, avrc_pars_pass_thru",1116904,64,THUMB_32,FUNC
ulp_brcmFilter_clearList,345270,88,THUMB_32,FUNC
MP_Add_P256_ASM,571228,62,THUMB_32,FUNC
"avrc_opcode_from_pdu, avrc_opcode_from_pdu",1116968,46,THUMB_32,FUNC
_ll_udiv,348560,238,THUMB_32,FUNC
MP_AddMod_P256_ASM,571290,132,THUMB_32,FUNC
AVCT_MsgReq,1117596,108,THUMB_32,FUNC
sha1,1193446,46,THUMB_32,FUNC
bcs_utilBbRxPktSetLength,350138,54,THUMB_32,FUNC
MP_Sub_P256_ASM,571422,62,THUMB_32,FUNC
avct_bcb_event,1118394,56,THUMB_32,FUNC
bcs_utilCopyFromHwToFifo,351234,48,THUMB_32,FUNC
MP_SubMod_P256_ASM,571484,88,THUMB_32,FUNC
avct_lcb_has_pid,1118692,42,THUMB_32,FUNC
bcs_utilCopyToHwFromFifo,351282,68,THUMB_32,FUNC
MP_RShift_P256_ASM,571572,78,THUMB_32,FUNC
avct_bcb_open_ind,1118964,186,THUMB_32,FUNC
MP_LShiftMod_P256_ASM,571650,158,THUMB_32,FUNC
avct_bcb_open_fail,1119150,36,THUMB_32,FUNC
bcs_utilGetRSSI,351518,58,THUMB_32,FUNC
sdpu_build_uuid_seq,1006132,118,THUMB_32,FUNC
process_service_search_attr_rsp,1007248,178,THUMB_32,FUNC
gatt_send_prepare_write,1009932,94,THUMB_32,FUNC
gatt_act_write,1010026,150,THUMB_32,FUNC
gatt_check_write_long_terminate,1010204,92,THUMB_32,FUNC
gatt_discovery_result,1010296,34,THUMB_32,FUNC
gatt_proc_disc_error_rsp,1010614,32,THUMB_32,FUNC
rfc_port_sm_execute,1013402,32,THUMB_32,FUNC
rfc_set_port_state,1013532,84,THUMB_32,FUNC
rfc_process_l2cap_congestion,1014344,52,THUMB_32,FUNC
gatt_sr_enqueue_cmd,1017476,48,THUMB_32,FUNC
gatts_attibute_request,1018202,34,THUMB_32,FUNC
__decompress1,1025048,92,THUMB_32,FUNC
tsensor_equationInit,1025632,50,THUMB_32,FUNC
tsensor_init,1025702,38,THUMB_32,FUNC
tsensor_read,1025740,36,THUMB_32,FUNC
tsensor_lpFilter,1025776,62,THUMB_32,FUNC
init_cm4_fpu,1262,58,THUMB_32,FUNC
tsensor_convert,1025838,36,THUMB_32,FUNC
tsensor_filter,1025902,50,THUMB_32,FUNC
tsensor_filterPreload,1025952,60,THUMB_32,FUNC
XOR128,1085656,36,THUMB_32,FUNC
hmac_aes_mmo_sign,1087184,78,THUMB_32,FUNC
hmac_aes_mmo_verify,1087262,102,THUMB_32,FUNC
i2cm_read,1088442,68,THUMB_32,FUNC
adc_readSampleRaw,1091794,64,THUMB_32,FUNC
adc_readVoltage,1091858,66,THUMB_32,FUNC
adc_adcCalibrate,1092034,118,THUMB_32,FUNC
adc_SetInputRange,1092152,40,THUMB_32,FUNC
sha1_hmac_starts,1193492,114,THUMB_32,FUNC
_lm_sam_InitializeSlotmapsForESam,787756,96,THUMB_32,FUNC
utilslib_calculateCrc,889848,68,THUMB_32,FUNC
_celt_ki_bfly3_find_max_loop,1316352,300,THUMB_32,FUNC
sha1_hmac_finish,1193608,62,THUMB_32,FUNC
lm_sam_ResetAll,787852,108,THUMB_32,FUNC
approxLog2,889916,32,THUMB_32,FUNC
_celt_ki_bfly2_find_max_loop,1316652,160,THUMB_32,FUNC
sha1_hmac,1193670,48,THUMB_32,FUNC
lm_sam_GetConnection,788070,34,THUMB_32,FUNC
FifoOv_remove,890188,52,THUMB_32,FUNC
_celt_ki_bfly5_find_max_loop,1316812,296,THUMB_32,FUNC
BigIntegerToCstrEx,1196562,40,THUMB_32,FUNC
lm_sam_InitiateSamDisable,788104,40,THUMB_32,FUNC
micro_bcsOvrKvcoCalEn,892250,32,THUMB_32,FUNC
srand,1317268,42,THUMB_32,FUNC
t_sessionkey,1196798,210,THUMB_32,FUNC
lm_sam_ResetRemote,788384,36,THUMB_32,FUNC
_micro_bcsRestoreRegisters_bpl_lcu_Reset,892356,132,THUMB_32,FUNC
strstr,1317348,36,THUMB_32,FUNC
cstr_new_alloc,1197202,48,THUMB_32,FUNC
lm_sam_DefineLocalType0,788684,32,THUMB_32,FUNC
micro_bcsSaveVcoCapCalRegs,893828,60,THUMB_32,FUNC
__default_signal_display,1318336,50,THUMB_32,FUNC
cstr_free,1197526,40,THUMB_32,FUNC
_lm_sam_MarkConnsForNewType0Submap,789168,88,THUMB_32,FUNC
micro_bcsDriftPredictionReset,893888,46,THUMB_32,FUNC
_dcmple,1618976,98,THUMB_32,FUNC
NN_Sub,1202326,82,THUMB_32,FUNC
_lm_sam_MarkConnsForSlotmapUpdate,789256,76,THUMB_32,FUNC
micro_bcsDisableTCATaskQuick,894252,58,THUMB_32,FUNC
_dmul,1619096,340,THUMB_32,FUNC
NN_AddMod,1202548,174,THUMB_32,FUNC
_lm_sam_UpdateSlotmap,789332,228,THUMB_32,FUNC
_memset_w,894560,74,THUMB_32,FUNC
__fpl_dnaninf,1619436,156,THUMB_32,FUNC
NN_EmTick,1204090,50,THUMB_32,FUNC
_lm_sam_CalculateAvailability,790404,98,THUMB_32,FUNC
_memset,894638,64,THUMB_32,FUNC
_drcmple,1619604,108,THUMB_32,FUNC
wps_NN_set,1204486,36,THUMB_32,FUNC
_lm_sam_LmpToSamStruct,790954,54,THUMB_32,FUNC
clock_Init,897360,84,THUMB_32,FUNC
"__semihosting_library_function, _maybe_terminate_alloc",1621248,63,THUMB_32,FUNC
wps_NN_get,1204522,32,THUMB_32,FUNC
_lm_sam_NumOfSlotsToPreferedSlot,792010,262,THUMB_32,FUNC
dbfw_hal_coredump_ram_image_addr_info,897636,48,THUMB_32,FUNC
rsa_check_pubkey,1205116,80,THUMB_32,FUNC
_lm_sam_isSlotTypeMatched,792724,156,THUMB_32,FUNC
u8toHexStr,898056,32,THUMB_32,FUNC
besl_802_11_generate_pmk,1207666,76,THUMB_32,FUNC
lc_bcsNewConnEvent,795620,62,THUMB_32,FUNC
hw_pka_ecp_ecdsa_sign_part2_cb,902088,40,THUMB_32,FUNC
dhm_read_public,1208226,36,THUMB_32,FUNC
lc_SetSRMode,796214,38,THUMB_32,FUNC
hw_pka_ecp_ecdsa_sign_part1_cb,902224,40,THUMB_32,FUNC
dhm_calc_secret,1208410,74,THUMB_32,FUNC
lc_changeScansParamDuringPageInquiry,796436,40,THUMB_32,FUNC
hw_pka_ecp_ecdsa_verf_part1_cb,902940,42,THUMB_32,FUNC
dhm_tls_decode_premaster_secret,1208558,76,THUMB_32,FUNC
lrm_ConvertRollover,796880,38,THUMB_32,FUNC
hw_pka_ecp_ecdsa_verf_part3_cb,903756,42,THUMB_32,FUNC
dh_tls_create_premaster_secret,1208634,78,THUMB_32,FUNC
"lrm_ComputeScoBZL, lrm_ComputeScoBZL",798900,56,THUMB_32,FUNC
